open,high,low,close,volume,symbol,date
493.17,493.17,493.17,493.17,,NEPSE_index,2012-12-12
769.52,769.52,769.52,769.52,,Others_index,2012-12-12
735.2,735.2,735.2,735.2,,Insurance_index,2012-12-12
176.32,176.32,176.32,176.32,,Trading_index,2012-12-12
1006.22,1006.22,1006.22,1006.22,,HydroPower_index,2012-12-12
616.07,616.07,616.07,616.07,,Hotels%20and%20Tourism_index,2012-12-12
463.46,463.46,463.46,463.46,,Banking_index,2012-12-12
263.39,263.39,263.39,263.39,,Finance_index,2012-12-12
254.65,254.65,254.65,254.65,,Development%20Bank_index,2012-12-12
,,,,,Sensitive_index,2012-12-12
