open,high,low,close,volume,symbol,date
722.53,722.53,722.53,722.53,,Others_index,2015-06-08
833.97,833.97,833.97,833.97,,Banking_index,2015-06-08
945.49,945.49,945.49,945.49,,NEPSE_index,2015-06-08
3946.75,3946.75,3946.75,3946.75,,Insurance_index,2015-06-08
56.06,56.06,56.06,56.06,,Sen.%20Float_index,2015-06-08
522.14,522.14,522.14,522.14,,Finance_index,2015-06-08
2145.58,2145.58,2145.58,2145.58,,HydroPower_index,2015-06-08
202.03,202.03,202.03,202.03,,Sensitive_index,2015-06-08
783.54,783.54,783.54,783.54,,Development%20Bank_index,2015-06-08
67.14,67.14,67.14,67.14,,Float_index,2015-06-08
226.45,226.45,226.45,226.45,,Trading_index,2015-06-08
1859.29,1859.29,1859.29,1859.29,,Hotels%20and%20Tourism_index,2015-06-08
