open,high,low,close,volume,symbol,date
624.99,624.99,624.99,624.99,,Banking_index,2009-01-12
,,,,,Sensitive_index,2009-01-12
365.07,365.07,365.07,365.07,,Hotels%20and%20Tourism_index,2009-01-12
687.19,687.19,687.19,687.19,,Insurance_index,2009-01-12
916.24,916.24,916.24,916.24,,HydroPower_index,2009-01-12
919.23,919.23,919.23,919.23,,Finance_index,2009-01-12
622.7,622.7,622.7,622.7,,Others_index,2009-01-12
1031.62,1031.62,1031.62,1031.62,,Development%20Bank_index,2009-01-12
206.45,206.45,206.45,206.45,,Trading_index,2009-01-12
660.4,660.4,660.4,660.4,,NEPSE_index,2009-01-12
