open,high,low,close,volume,symbol,date
388.97,388.97,388.97,388.97,,Insurance_index,2012-02-26
220.37,220.37,220.37,220.37,,Trading_index,2012-02-26
257.14,257.14,257.14,257.14,,Banking_index,2012-02-26
509.96,509.96,509.96,509.96,,HydroPower_index,2012-02-26
235.36,235.36,235.36,235.36,,Development%20Bank_index,2012-02-26
521.68,521.68,521.68,521.68,,Others_index,2012-02-26
260.51,260.51,260.51,260.51,,Finance_index,2012-02-26
312.46,312.46,312.46,312.46,,NEPSE_index,2012-02-26
426.13,426.13,426.13,426.13,,Hotels%20and%20Tourism_index,2012-02-26
,,,,,Sensitive_index,2012-02-26
