open,high,low,close,volume,symbol,date
5319.2,5379.18,5314.26,5365.59,34436600.0,Non%20Life%20Insurance_index,2019-03-25
980.187,987.56,978.708,985.21,96113500.0,Banking_index,2019-03-25
1134.73,1139.78,1131.82,1138.67,216906000.0,NEPSE_index,2019-03-25
1437.45,1448.36,1436.67,1448.2,44081900.0,Development%20Bank_index,2019-03-25
1156.12,1160.48,1143.6,1155.86,19181900.0,HydroPower_index,2019-03-25
241.279,242.49,240.73,242.25,229549000.0,Sensitive_index,2019-03-25
1376.19,1384.1,1372.61,1383.39,31654900.0,Microfinance_index,2019-03-25
82.6288,83.0944,82.4532,82.98,216906000.0,Float_index,2019-03-25
701.367,703.884,695.505,698.46,15265600.0,Others_index,2019-03-25
1708.15,1717.51,1686.59,1717.51,2140170.0,Hotels%20and%20Tourism_index,2019-03-25
617.905,617.905,614.992,615.26,23699800.0,Finance_index,2019-03-25
5802.83,5855.57,5779.23,5854.16,17001700.0,Life%20Insurance_index,2019-03-25
75.9012,76.3608,75.7542,76.25,189048000.0,Sen.%20Float_index,2019-03-25
