open,high,low,close,volume,symbol,date
1964.11,1965.46,1895.95,1919.78,2088359942.5,Banking_index,2021-09-05
5615.74,5622.0,5365.29,5457.32,1005363929.9,Microfinance_index,2021-09-05
2972.43,2972.43,2699.87,2744.86,1093015769.2,Finance_index,2021-09-05
3621.65,3648.23,3363.72,3460.45,81966207.0,Hotels%20and%20Tourism_index,2021-09-05
3578.22,3580.66,3320.8,3361.58,32763255.5,Trading_index,2021-09-05
3319.2,3319.2,3061.89,3113.38,2967148464.3,HydroPower_index,2021-09-05
13517.46,13572.33,12760.31,12976.78,631069391.5,Non%20Life%20Insurance_index,2021-09-05
2928.8,2929.3237,2779.0332,2818.73,11239114537.13,NEPSE_index,2021-09-05
103.25,103.25,96.82,97.78,472353951.7,Investment_index,2021-09-05
541.48,541.6604,514.84,522.02,11661573025.95,Sensitive_index,2021-09-05
205.16,205.2181,194.7607,197.68,11142724442.15,Float_index,2021-09-05
1892.53,1892.53,1770.05,1791.97,211576767.9,Others_index,2021-09-05
182.54,182.6291,173.8354,176.2,8354294000.95,Sen.%20Float_index,2021-09-05
16.21,16.21,15.78,15.9,84921435.48,Mutual%20Fund_index,2021-09-05
16523.23,16541.63,15802.57,16029.77,521694182.45,Life%20Insurance_index,2021-09-05
5468.95,5469.7,4977.02,5077.34,1620374574.8,Development%20Bank_index,2021-09-05
