timestamp,open,high,low,close,volume,symbol,date_unix,date
1787702400.0,1437.3,1437.39,1422.66,1426.46,400671746.0,Banking_index,1787702400.0,2026-08-26
1787702400.0,5461.01,5461.01,5384.72,5414.46,253507369.0,Development%20Bank_index,1787702400.0,2026-08-26
1787702400.0,2276.89,2283.53,2230.95,2253.76,122456580.0,Finance_index,1787702400.0,2026-08-26
1787702400.0,4447.33,4464.42,4393.17,4412.62,145444803.0,Microfinance_index,1787702400.0,2026-08-26
1787702400.0,7162.44,7162.44,7051.82,7123.35,84320632.0,Hotels%20and%20Tourism_index,1787702400.0,2026-08-26
1787702400.0,3643.29,3646.03,3523.16,3561.28,2755849654.0,HydroPower_index,1787702400.0,2026-08-26
1787702400.0,11488.28,11494.16,11224.21,11313.14,127307672.0,Life%20Insurance_index,1787702400.0,2026-08-26
1787702400.0,10339.65,10339.65,9890.97,9935.59,164362511.0,Non%20Life%20Insurance_index,1787702400.0,2026-08-26
1787702400.0,1885.35,1887.14,1851.41,1858.18,111578059.0,Others_index,1787702400.0,2026-08-26
1787702400.0,95.05,95.05,93.6,93.8,133540799.0,Investment_index,1787702400.0,2026-08-26
1787702400.0,2591.33,2591.35,2546.95,2558.35,4773850987.0,NEPSE_index,1787702400.0,2026-08-26
1787702400.0,177.75,177.78,174.64,175.43,0.0,Float_index,1787702400.0,2026-08-26
1787702400.0,3217.99,3272.27,3202.27,3216.43,2259366.0,Trading_index,1787702400.0,2026-08-26
1787702400.0,20.44,20.44,20.28,20.31,0.0,Mutual%20Fund_index,1787702400.0,2026-08-26
1787702400.0,154.5,154.58,151.91,152.51,0.0,Sen.%20Float_index,1787702400.0,2026-08-26
1787702400.0,457.41,457.59,450.02,451.66,0.0,Sensitive_index,1787702400.0,2026-08-26
