open,high,low,close,volume,symbol,date
540.47,540.47,540.47,540.47,,Others_index,2011-04-05
456.72,456.72,456.72,456.72,,Insurance_index,2011-04-05
319.99,319.99,319.99,319.99,,Development%20Bank_index,2011-04-05
,,,,,Sensitive_index,2011-04-05
315.63,315.63,315.63,315.63,,Finance_index,2011-04-05
311.95,311.95,311.95,311.95,,Banking_index,2011-04-05
271.1,271.1,271.1,271.1,,Trading_index,2011-04-05
364.4,364.4,364.4,364.4,,NEPSE_index,2011-04-05
437.09,437.09,437.09,437.09,,Hotels%20and%20Tourism_index,2011-04-05
676.91,676.91,676.91,676.91,,HydroPower_index,2011-04-05
