open,high,low,close,volume,symbol,date
240.308,240.308,240.308,240.31,1865760.0,Trading_index,2018-12-02
732.911,733.365,721.066,724.7,8959330.0,Others_index,2018-12-02
83.3248,83.3377,81.9533,82.02,451952000.0,Float_index,2018-12-02
5133.33,5141.32,4977.63,4991.85,84579500.0,Non%20Life%20Insurance_index,2018-12-02
1184.68,1184.68,1162.07,1168.47,13830800.0,HydroPower_index,2018-12-02
76.6198,76.6245,75.3497,75.41,432892000.0,Sen.%20Float_index,2018-12-02
5112.75,5119.04,5014.84,5029.96,49605700.0,Life%20Insurance_index,2018-12-02
1785.21,1785.21,1745.92,1754.2,3898140.0,Hotels%20and%20Tourism_index,2018-12-02
1148.29,1148.43,1129.89,1130.89,451952000.0,NEPSE_index,2018-12-02
244.136,244.136,240.073,240.33,435259000.0,Sensitive_index,2018-12-02
1445.63,1445.63,1432.7,1433.47,63083000.0,Development%20Bank_index,2018-12-02
595.658,595.658,590.534,590.84,58047900.0,Finance_index,2018-12-02
1008.82,1009.39,993.266,993.87,284884000.0,Banking_index,2018-12-02
1311.49,1312.34,1280.42,1281.75,35195000.0,Microfinance_index,2018-12-02
