open,high,low,close,volume,symbol,date
685.99,685.99,685.99,685.99,,HydroPower_index,2010-04-07
420.76,420.76,420.76,420.76,,Banking_index,2010-04-07
,,,,,Sensitive_index,2010-04-07
443.89,443.89,443.89,443.89,,NEPSE_index,2010-04-07
367.73,367.73,367.73,367.73,,Hotels%20and%20Tourism_index,2010-04-07
565.32,565.32,565.32,565.32,,Insurance_index,2010-04-07
477.05,477.05,477.05,477.05,,Others_index,2010-04-07
440.37,440.37,440.37,440.37,,Finance_index,2010-04-07
463.87,463.87,463.87,463.87,,Development%20Bank_index,2010-04-07
271.33,271.33,271.33,271.33,,Trading_index,2010-04-07
