open,high,low,close,volume,symbol,date
705.98,705.98,689.5,690.65,6783080.0,Others_index,2017-06-11
105.78,105.99,103.82,103.95,553209000.0,Sen.%20Float_index,2017-06-11
8547.52,8583.76,8401.6,8413.57,204819000.0,Insurance_index,2017-06-11
1615.34,1618.98,1589.71,1590.49,646575000.0,NEPSE_index,2017-06-11
118.97,119.2,116.91,117.03,646575000.0,Float_index,2017-06-11
1968.3,1971.79,1946.91,1946.94,93914100.0,Development%20Bank_index,2017-06-11
768.06,768.06,757.92,760.49,14945800.0,Finance_index,2017-06-11
2043.43,2043.43,1987.32,1996.63,37530100.0,HydroPower_index,2017-06-11
2215.46,2249.74,2181.96,2244.35,7489690.0,Hotels%20and%20Tourism_index,2017-06-11
1446.43,1449.89,1417.19,1420.41,280088000.0,Banking_index,2017-06-11
343.15,343.97,337.18,337.42,553209000.0,Sensitive_index,2017-06-11
