timestamp,open,high,low,close,volume,symbol,date_unix,date
1783641600.0,1410.82,1432.04,1403.34,1415.17,356419542.0,Banking_index,1783641600.0,2026-07-10
1783641600.0,5541.04,5603.11,5504.21,5522.03,259478445.0,Development%20Bank_index,1783641600.0,2026-07-10
1783641600.0,2401.01,2410.38,2380.04,2388.47,119943193.0,Finance_index,1783641600.0,2026-07-10
1783641600.0,4567.07,4603.42,4546.49,4579.86,119212166.0,Microfinance_index,1783641600.0,2026-07-10
1783641600.0,7174.13,7289.53,7147.14,7174.3,205531744.0,Hotels%20and%20Tourism_index,1783641600.0,2026-07-10
1783641600.0,3597.29,3637.22,3582.74,3594.18,1257963383.0,HydroPower_index,1783641600.0,2026-07-10
1783641600.0,11929.77,12025.95,11884.27,11923.74,136494820.0,Life%20Insurance_index,1783641600.0,2026-07-10
1783641600.0,10633.97,10708.31,10589.63,10642.71,61511990.0,Non%20Life%20Insurance_index,1783641600.0,2026-07-10
1783641600.0,1901.04,1920.82,1896.96,1899.89,50520402.0,Others_index,1783641600.0,2026-07-10
1783641600.0,95.65,96.68,95.5,95.79,161743817.0,Investment_index,1783641600.0,2026-07-10
1783641600.0,2596.61,2622.86,2592.84,2600.78,6860718658.0,NEPSE_index,1783641600.0,2026-07-10
1783641600.0,178.21,180.15,177.95,178.52,0.0,Float_index,1783641600.0,2026-07-10
1783641600.0,3254.24,3324.17,3244.14,3299.28,8095239.0,Trading_index,1783641600.0,2026-07-10
1783641600.0,21.42,21.54,21.29,21.47,0.0,Mutual%20Fund_index,1783641600.0,2026-07-10
1783641600.0,153.3,154.98,153.03,153.47,0.0,Sen.%20Float_index,1783641600.0,2026-07-10
1783641600.0,453.39,457.8,452.57,453.6,0.0,Sensitive_index,1783641600.0,2026-07-10
