open,high,low,close,volume,symbol,date
706.12,706.12,706.12,706.12,,Banking_index,2009-06-11
648.77,648.77,648.77,648.77,,Insurance_index,2009-06-11
888.41,888.41,888.41,888.41,,HydroPower_index,2009-06-11
646.19,646.19,646.19,646.19,,Others_index,2009-06-11
,,,,,Sensitive_index,2009-06-11
369.35,369.35,369.35,369.35,,Hotels%20and%20Tourism_index,2009-06-11
684.39,684.39,684.39,684.39,,NEPSE_index,2009-06-11
740.69,740.69,740.69,740.69,,Development%20Bank_index,2009-06-11
736.72,736.72,736.72,736.72,,Finance_index,2009-06-11
281.78,281.78,281.78,281.78,,Trading_index,2009-06-11
