open,high,low,close,volume,symbol,date
4726.57,4843.01,4558.72,4569.14,426814174.9,Development%20Bank_index,2021-12-07
2950.88,3004.8,2864.15,2868.61,809602363.4,HydroPower_index,2021-12-07
3057.46,3125.75,2991.57,3008.06,12187123.9,Hotels%20and%20Tourism_index,2021-12-07
175.3,178.1767,172.2482,172.54,3052433969.5,Float_index,2021-12-07
481.54,488.4695,473.7911,474.13,3225832652.2,Sensitive_index,2021-12-07
11276.56,11627.05,11099.85,11122.73,112888513.5,Non%20Life%20Insurance_index,2021-12-07
14.91,15.05,14.89,15.04,48187277.62,Mutual%20Fund_index,2021-12-07
2636.74,2724.33,2614.94,2658.27,9376079.0,Trading_index,2021-12-07
13487.06,13886.15,13326.95,13414.03,135515825.7,Life%20Insurance_index,2021-12-07
2549.36,2590.7594,2505.8554,2508.91,3127872443.02,NEPSE_index,2021-12-07
155.17,157.61,152.6716,152.81,2186542470.3,Sen.%20Float_index,2021-12-07
1720.17,1739.99,1704.05,1703.97,560583071.8,Banking_index,2021-12-07
1989.2,2031.7,1942.67,1932.76,132489646.2,Others_index,2021-12-07
2338.65,2389.77,2245.66,2246.65,316217552.7,Finance_index,2021-12-07
4930.83,5000.78,4851.47,4851.51,278518400.2,Microfinance_index,2021-12-07
79.05,81.14,77.72,78.1,175970188.1,Investment_index,2021-12-07
