open,high,low,close,volume,symbol,date
,,,,,Sensitive_index,2010-11-30
354.71,354.71,354.71,354.71,,Finance_index,2010-11-30
264.77,264.77,264.77,264.77,,Trading_index,2010-11-30
529.91,529.91,529.91,529.91,,Others_index,2010-11-30
491.28,491.28,491.28,491.28,,Insurance_index,2010-11-30
703.59,703.59,703.59,703.59,,HydroPower_index,2010-11-30
390.38,390.38,390.38,390.38,,Development%20Bank_index,2010-11-30
392.87,392.87,392.87,392.87,,Hotels%20and%20Tourism_index,2010-11-30
413.85,413.85,413.85,413.85,,NEPSE_index,2010-11-30
380.02,380.02,380.02,380.02,,Banking_index,2010-11-30
