open,high,low,close,volume,symbol,date
536.74,536.74,536.74,536.74,,Banking_index,2013-03-07
,,,,,Sensitive_index,2013-03-07
753.08,753.08,753.08,753.08,,Others_index,2013-03-07
659.26,659.26,659.26,659.26,,Hotels%20and%20Tourism_index,2013-03-07
252.81,252.81,252.81,252.81,,Development%20Bank_index,2013-03-07
167.54,167.54,167.54,167.54,,Trading_index,2013-03-07
254.29,254.29,254.29,254.29,,Finance_index,2013-03-07
863.56,863.56,863.56,863.56,,Insurance_index,2013-03-07
538.89,538.89,538.89,538.89,,NEPSE_index,2013-03-07
1049.23,1049.23,1049.23,1049.23,,HydroPower_index,2013-03-07
