timestamp,open,high,low,close,volume,symbol,date_unix,date
1754956800.0,4235.22,4303.27,4196.85,4198.46,8267705.5,Trading_index,1754956800.0,2025-08-12
1754956800.0,2824.01,2828.5787,2796.245,2796.24,6915013095.02,NEPSE_index,1754956800.0,2025-08-12
1754956800.0,193.76,193.776,191.6984,191.69,6687303959.53,Float_index,1754956800.0,2025-08-12
1754956800.0,20.58,20.69,20.53,20.52,47418673.29,Mutual%20Fund_index,1754956800.0,2025-08-12
1754956800.0,166.31,166.3099,164.5399,164.55,3093763528.63,Sen.%20Float_index,1754956800.0,2025-08-12
1754956800.0,12568.4,12637.58,12476.98,12487.91,199596225.4,Non%20Life%20Insurance_index,1754956800.0,2025-08-12
1754956800.0,2622.21,2657.09,2610.61,2612.92,630831112.1,Others_index,1754956800.0,2025-08-12
1754956800.0,13279.99,13279.99,13154.63,13153.43,195568166.2,Life%20Insurance_index,1754956800.0,2025-08-12
1754956800.0,3666.74,3667.69,3620.66,3620.96,2604987322.4,HydroPower_index,1754956800.0,2025-08-12
1754956800.0,6929.99,7048.82,6929.99,7002.29,82479594.9,Hotels%20and%20Tourism_index,1754956800.0,2025-08-12
1754956800.0,5331.19,5331.19,5254.28,5254.54,791639333.8,Microfinance_index,1754956800.0,2025-08-12
1754956800.0,2562.11,2564.84,2513.24,2514.25,195095203.4,Finance_index,1754956800.0,2025-08-12
1754956800.0,5876.73,5891.68,5805.21,5828.38,652840350.7,Development%20Bank_index,1754956800.0,2025-08-12
1754956800.0,1484.97,1484.97,1464.52,1464.64,631557325.28,Banking_index,1754956800.0,2025-08-12
1754956800.0,112.7,113.79,112.07,112.14,373248106.5,Investment_index,1754956800.0,2025-08-12
1754956800.0,486.27,486.3515,481.2864,481.38,3093763528.63,Sensitive_index,1754956800.0,2025-08-12
