open,high,low,close,volume,symbol,date
3511.34,3569.71,3472.9,3465.29,782589459.55,Finance_index,2024-12-04
1480.39,1480.39,1453.35,1454.41,470900618.3,Banking_index,2024-12-04
13172.37,13219.08,13074.35,13103.52,210888684.2,Non%20Life%20Insurance_index,2024-12-04
157.83,157.8461,155.1151,155.35,2533387505.5,Sen.%20Float_index,2024-12-04
3642.35,3706.09,3616.91,3648.16,4772701824.2,HydroPower_index,2024-12-04
13911.35,13911.35,13582.94,13645.83,496165297.3,Life%20Insurance_index,2024-12-04
477.22,477.2956,468.4347,469.03,2533387505.5,Sensitive_index,2024-12-04
107.13,107.28,105.72,105.79,500850510.43,Investment_index,2024-12-04
5262.12,5262.12,4880.17,4894.57,71411504.2,Trading_index,2024-12-04
21.99,21.99,21.88,21.9,19912374.29,Mutual%20Fund_index,2024-12-04
188.18,188.1976,185.6599,185.93,9034729090.18,Float_index,2024-12-04
7140.65,7201.34,7076.03,7111.63,111240468.5,Hotels%20and%20Tourism_index,2024-12-04
5119.95,5134.19,5088.1,5111.28,572364680.7,Microfinance_index,2024-12-04
2066.26,2066.26,2016.51,2013.51,184881908.8,Others_index,2024-12-04
6050.19,6051.04,5868.36,5881.18,753486801.9,Development%20Bank_index,2024-12-04
2795.58,2795.7847,2747.6513,2750.87,9131549214.37,NEPSE_index,2024-12-04
