timestamp,open,high,low,close,volume,symbol,date_unix,date
1783296000.0,1442.32,1444.72,1417.98,1420.46,241073559.4,Banking_index,1783296000.0,2026-07-06
1783296000.0,5611.66,5662.42,5584.94,5632.62,157419889.2,Development%20Bank_index,1783296000.0,2026-07-06
1783296000.0,2466.96,2466.96,2425.65,2431.66,333239960.0,Finance_index,1783296000.0,2026-07-06
1783296000.0,4682.61,4685.92,4627.11,4631.83,129955123.99,Microfinance_index,1783296000.0,2026-07-06
1783296000.0,7370.34,7380.97,7279.87,7312.46,122131633.4,Hotels%20and%20Tourism_index,1783296000.0,2026-07-06
1783296000.0,3693.23,3703.07,3650.7,3656.31,1138185380.8,HydroPower_index,1783296000.0,2026-07-06
1783296000.0,12123.24,12188.75,11996.66,12024.59,78480031.3,Life%20Insurance_index,1783296000.0,2026-07-06
1783296000.0,10847.96,10848.92,10718.01,10740.77,64397332.3,Non%20Life%20Insurance_index,1783296000.0,2026-07-06
1783296000.0,1923.18,1929.17,1909.7,1913.25,39524434.5,Others_index,1783296000.0,2026-07-06
1783296000.0,97.28,97.57,96.47,96.58,193402134.4,Investment_index,1783296000.0,2026-07-06
1783296000.0,2658.64,2661.4626,2623.253,2627.11,3556807126.95,NEPSE_index,1783296000.0,2026-07-06
1783296000.0,182.27,182.5361,179.9232,180.22,2767443313.19,Float_index,1783296000.0,2026-07-06
1783296000.0,3385.14,3385.14,3288.43,3278.42,7928059.0,Trading_index,1783296000.0,2026-07-06
1783296000.0,21.64,21.65,21.47,21.56,10758910.56,Mutual%20Fund_index,1783296000.0,2026-07-06
1783296000.0,155.63,156.1251,154.1254,154.42,934195347.8,Sen.%20Float_index,1783296000.0,2026-07-06
1783296000.0,459.39,460.6998,455.4647,456.27,934195347.8,Sensitive_index,1783296000.0,2026-07-06
