open,high,low,close,volume,symbol,date
412.8,412.8,412.8,412.8,,Hotels%20and%20Tourism_index,2008-02-26
1202.5,1202.5,1202.5,1202.5,,HydroPower_index,2008-02-26
817.5,817.5,817.5,817.5,,Others_index,2008-02-26
162.3,162.3,162.3,162.3,,Trading_index,2008-02-26
1073.4,1073.4,1073.4,1073.4,,Development%20Bank_index,2008-02-26
959.7,959.7,959.7,959.7,,Finance_index,2008-02-26
740.8,740.8,740.8,740.8,,Banking_index,2008-02-26
759.5,759.5,759.5,759.5,,NEPSE_index,2008-02-26
782.8,782.8,782.8,782.8,,Insurance_index,2008-02-26
,,,,,Sensitive_index,2008-02-26
