timestamp,open,high,low,close,volume,symbol,date_unix,date
1755388800.0,4175.54,4235.98,4099.98,4107.01,9949495.5,Trading_index,1755388800.0,2025-08-17
1755388800.0,2789.85,2803.2566,2761.2254,2761.22,7730985058.93,NEPSE_index,1755388800.0,2025-08-17
1755388800.0,191.02,191.9646,189.121,189.13,7611972786.7,Float_index,1755388800.0,2025-08-17
1755388800.0,20.5,20.56,20.37,20.45,65566826.83,Mutual%20Fund_index,1755388800.0,2025-08-17
1755388800.0,163.75,164.417,161.9754,162.02,3393050505.0,Sen.%20Float_index,1755388800.0,2025-08-17
1755388800.0,12425.75,12482.36,12316.07,12340.68,146652668.5,Non%20Life%20Insurance_index,1755388800.0,2025-08-17
1755388800.0,2657.74,2681.27,2623.09,2625.31,1300183998.0,Others_index,1755388800.0,2025-08-17
1755388800.0,13072.3,13192.02,12976.41,12978.58,266329628.8,Life%20Insurance_index,1755388800.0,2025-08-17
1755388800.0,3607.78,3624.42,3573.23,3574.52,2595430100.1,HydroPower_index,1755388800.0,2025-08-17
1755388800.0,6945.33,7000.58,6929.12,6941.3,76958567.3,Hotels%20and%20Tourism_index,1755388800.0,2025-08-17
1755388800.0,5236.52,5252.93,5164.35,5167.27,638825490.4,Microfinance_index,1755388800.0,2025-08-17
1755388800.0,2500.71,2536.29,2480.47,2478.49,145511811.5,Finance_index,1755388800.0,2025-08-17
1755388800.0,5865.35,5946.34,5829.72,5828.59,654811855.8,Development%20Bank_index,1755388800.0,2025-08-17
1755388800.0,1447.65,1452.86,1431.4,1431.34,769733109.0,Banking_index,1755388800.0,2025-08-17
1755388800.0,112.11,113.07,111.27,111.38,548965648.2,Investment_index,1755388800.0,2025-08-17
1755388800.0,479.01,480.8376,473.5758,473.67,3393050505.0,Sensitive_index,1755388800.0,2025-08-17
