open,high,low,close,volume,symbol,date
474.37,474.37,474.37,474.37,,Development%20Bank_index,2010-08-02
391.22,391.22,391.22,391.22,,Finance_index,2010-08-02
,,,,,Sensitive_index,2010-08-02
436.84,436.84,436.84,436.84,,Banking_index,2010-08-02
282.08,282.08,282.08,282.08,,Trading_index,2010-08-02
540.48,540.48,540.48,540.48,,Others_index,2010-08-02
460.77,460.77,460.77,460.77,,NEPSE_index,2010-08-02
746.59,746.59,746.59,746.59,,HydroPower_index,2010-08-02
504.25,504.25,504.25,504.25,,Insurance_index,2010-08-02
410.81,410.81,410.81,410.81,,Hotels%20and%20Tourism_index,2010-08-02
