open,high,low,close,volume,symbol,date
1924.22,1937.66,1895.79,1918.17,24071400.0,HydroPower_index,2016-12-06
7258.51,7455.87,7211.24,7432.37,217739000.0,Insurance_index,2016-12-06
1923.56,1975.52,1905.08,1973.83,4777880.0,Hotels%20and%20Tourism_index,2016-12-06
1479.21,1494.0,1471.95,1485.58,374281000.0,Banking_index,2016-12-06
100.4,101.48,99.95,101.06,648523000.0,Sen.%20Float_index,2016-12-06
1590.69,1593.75,1579.17,1593.47,68660300.0,Development%20Bank_index,2016-12-06
333.95,337.34,332.37,336.34,648523000.0,Sensitive_index,2016-12-06
1544.6,1559.54,1536.78,1554.51,711154000.0,NEPSE_index,2016-12-06
115.1,116.3,114.56,115.77,711154000.0,Float_index,2016-12-06
739.24,740.68,734.61,739.81,2507020.0,Others_index,2016-12-06
744.43,760.13,744.35,750.39,19058600.0,Finance_index,2016-12-06
