open,high,low,close,volume,symbol,date
358.26,358.26,358.26,358.26,,Development%20Bank_index,2011-02-07
486.55,486.55,486.55,486.55,,Insurance_index,2011-02-07
,,,,,Sensitive_index,2011-02-07
375.55,375.55,375.55,375.55,,Banking_index,2011-02-07
452.56,452.56,452.56,452.56,,Hotels%20and%20Tourism_index,2011-02-07
274.54,274.54,274.54,274.54,,Trading_index,2011-02-07
738.28,738.28,738.28,738.28,,HydroPower_index,2011-02-07
408.47,408.47,408.47,408.47,,NEPSE_index,2011-02-07
528.73,528.73,528.73,528.73,,Others_index,2011-02-07
339.6,339.6,339.6,339.6,,Finance_index,2011-02-07
