open,high,low,close,volume,symbol,date
849.88,849.88,849.88,849.88,56011300.0,Finance_index,2016-08-17
1735.06,1735.06,1735.06,1735.06,948410000.0,NEPSE_index,2016-08-17
8400.08,8400.08,8400.08,8400.08,267023000.0,Insurance_index,2016-08-17
2486.18,2486.18,2486.18,2486.18,36101700.0,HydroPower_index,2016-08-17
2135.64,2135.64,2135.64,2135.64,5661640.0,Hotels%20and%20Tourism_index,2016-08-17
798.81,798.81,798.81,798.81,15519800.0,Others_index,2016-08-17
374.61,374.61,374.61,374.61,803025000.0,Sensitive_index,2016-08-17
110.01,110.01,110.01,110.01,803025000.0,Sen.%20Float_index,2016-08-17
1808.59,1808.59,1808.59,1808.59,136288000.0,Development%20Bank_index,2016-08-17
1633.93,1633.93,1633.93,1633.93,431743000.0,Banking_index,2016-08-17
128.88,128.88,128.88,128.88,948410000.0,Float_index,2016-08-17
