open,high,low,close,volume,symbol,date
1416.55,1419.94,1414.18,1417.72,236035000.0,Banking_index,2017-06-14
759.25,762.3,754.42,757.09,9853140.0,Finance_index,2017-06-14
697.02,699.91,691.23,691.23,4230270.0,Others_index,2017-06-14
116.57,116.75,116.29,116.63,530158000.0,Float_index,2017-06-14
1936.03,1937.23,1926.09,1932.97,65831800.0,Development%20Bank_index,2017-06-14
8339.11,8392.77,8326.24,8366.37,183511000.0,Insurance_index,2017-06-14
2228.77,2239.14,2204.08,2204.08,3030900.0,Hotels%20and%20Tourism_index,2017-06-14
1986.69,1994.6,1971.08,1994.6,24803600.0,HydroPower_index,2017-06-14
103.57,103.77,103.32,103.62,420648000.0,Sen.%20Float_index,2017-06-14
1585.15,1586.92,1581.41,1584.49,530158000.0,NEPSE_index,2017-06-14
336.36,336.87,335.59,336.3,420648000.0,Sensitive_index,2017-06-14
