open,high,low,close,volume,symbol,date
10.0216,10.2332,10.0014,10.11,3121700.0,Mutual%20Fund_index,2020-02-17
856.0731,887.7479,856.0731,885.1,16762600.0,Trading_index,2020-02-17
94.9583,98.0776,94.9583,97.95,2334910000.0,Sen.%20Float_index,2020-02-17
286.0208,294.0903,286.0208,293.86,2884630000.0,Sensitive_index,2020-02-17
1364.3489,1403.2115,1364.3489,1398.24,2632270000.0,NEPSE_index,2020-02-17
96.6079,99.4332,96.6079,99.08,2632270000.0,Float_index,2020-02-17
8058.38,8363.05,8058.38,8153.6,340621000.0,Life%20Insurance_index,2020-02-17
1150.5625,1191.7908,1150.5625,1191.04,695490000.0,Banking_index,2020-02-17
1824.2201,1857.6821,1824.2201,1851.52,514131000.0,Development%20Bank_index,2020-02-17
1018.7014,1053.999,1017.34,1048.83,168968000.0,HydroPower_index,2020-02-17
1927.8894,1977.508,1913.7224,1945.44,23851200.0,Hotels%20and%20Tourism_index,2020-02-17
667.4834,678.972,666.76,677.77,175507000.0,Finance_index,2020-02-17
2410.35,2448.56,2410.35,2419.6,438989000.0,Microfinance_index,2020-02-17
6605.41,6888.7,6605.41,6798.9,895279000.0,Non%20Life%20Insurance_index,2020-02-17
702.3094,718.7269,702.3094,708.51,51879000.0,Others_index,2020-02-17
