open,high,low,close,volume,symbol,date
55.15,55.15,55.15,55.15,,Sen.%20Float_index,2014-09-03
509.98,509.98,509.98,509.98,,Finance_index,2014-09-03
933.96,933.96,933.96,933.96,,NEPSE_index,2014-09-03
188.42,188.42,188.42,188.42,,Trading_index,2014-09-03
841.63,841.63,841.63,841.63,,Banking_index,2014-09-03
2514.5,2514.5,2514.5,2514.5,,HydroPower_index,2014-09-03
683.7,683.7,683.7,683.7,,Development%20Bank_index,2014-09-03
65.81,65.81,65.81,65.81,,Float_index,2014-09-03
1830.9,1830.9,1830.9,1830.9,,Hotels%20and%20Tourism_index,2014-09-03
734.27,734.27,734.27,734.27,,Others_index,2014-09-03
3673.08,3673.08,3673.08,3673.08,,Insurance_index,2014-09-03
201.31,201.31,201.31,201.31,,Sensitive_index,2014-09-03
