open,high,low,close,volume,symbol,date
631.13,631.13,631.13,631.13,,Insurance_index,2009-07-09
367.42,367.42,367.42,367.42,,Hotels%20and%20Tourism_index,2009-07-09
295.83,295.83,295.83,295.83,,Trading_index,2009-07-09
682.01,682.01,682.01,682.01,,Finance_index,2009-07-09
702.88,702.88,702.88,702.88,,NEPSE_index,2009-07-09
,,,,,Sensitive_index,2009-07-09
919.18,919.18,919.18,919.18,,HydroPower_index,2009-07-09
744.66,744.66,744.66,744.66,,Development%20Bank_index,2009-07-09
663.81,663.81,663.81,663.81,,Others_index,2009-07-09
736.57,736.57,736.57,736.57,,Banking_index,2009-07-09
