open,high,low,close,volume,symbol,date
,,,,,Sensitive_index,2013-04-07
161.2,161.2,161.2,161.2,,Trading_index,2013-04-07
515.91,515.91,515.91,515.91,,NEPSE_index,2013-04-07
681.43,681.43,681.43,681.43,,Others_index,2013-04-07
630.72,630.72,630.72,630.72,,Hotels%20and%20Tourism_index,2013-04-07
1027.09,1027.09,1027.09,1027.09,,HydroPower_index,2013-04-07
515.08,515.08,515.08,515.08,,Banking_index,2013-04-07
889.88,889.88,889.88,889.88,,Insurance_index,2013-04-07
248.56,248.56,248.56,248.56,,Development%20Bank_index,2013-04-07
252.31,252.31,252.31,252.31,,Finance_index,2013-04-07
