open,high,low,close,volume,symbol,date
1203.34,1203.34,1203.34,1203.34,,HydroPower_index,2013-08-15
274.24,274.24,274.24,274.24,,Development%20Bank_index,2013-08-15
648.54,648.54,648.54,648.54,,Others_index,2013-08-15
172.23,172.23,172.23,172.23,,Trading_index,2013-08-15
536.38,536.38,536.38,536.38,,NEPSE_index,2013-08-15
1177.03,1177.03,1177.03,1177.03,,Insurance_index,2013-08-15
523.78,523.78,523.78,523.78,,Banking_index,2013-08-15
133.18,133.18,133.18,133.18,,Sensitive_index,2013-08-15
646.23,646.23,646.23,646.23,,Hotels%20and%20Tourism_index,2013-08-15
261.94,261.94,261.94,261.94,,Finance_index,2013-08-15
