open,high,low,close,volume,symbol,date
,,,,,Sensitive_index,2009-04-19
610.96,610.96,610.96,610.96,,Others_index,2009-04-19
218.02,218.02,218.02,218.02,,Trading_index,2009-04-19
659.95,659.95,659.95,659.95,,NEPSE_index,2009-04-19
661.33,661.33,661.33,661.33,,Banking_index,2009-04-19
846.63,846.63,846.63,846.63,,Development%20Bank_index,2009-04-19
361.66,361.66,361.66,361.66,,Hotels%20and%20Tourism_index,2009-04-19
863.73,863.73,863.73,863.73,,HydroPower_index,2009-04-19
656.75,656.75,656.75,656.75,,Insurance_index,2009-04-19
763.46,763.46,763.46,763.46,,Finance_index,2009-04-19
