timestamp,open,high,low,close,volume,symbol,date_unix,date
1767830400.0,1370.17,1376.69,1367.8,1375.98,353203587.1,Banking_index,1767830400.0,2026-01-08
1767830400.0,5564.95,5575.07,5524.47,5575.07,237658618.3,Development%20Bank_index,1767830400.0,2026-01-08
1767830400.0,2389.32,2404.76,2377.8,2382.65,263759554.3,Finance_index,1767830400.0,2026-01-08
1767830400.0,4927.91,4934.77,4906.7,4933.63,267725686.0,Microfinance_index,1767830400.0,2026-01-08
1767830400.0,7027.15,7067.05,6958.0,7048.58,196742622.4,Hotels%20and%20Tourism_index,1767830400.0,2026-01-08
1767830400.0,3337.32,3350.33,3322.11,3349.06,2217773832.3,HydroPower_index,1767830400.0,2026-01-08
1767830400.0,12826.33,12915.31,12773.4,12915.3,175278226.3,Life%20Insurance_index,1767830400.0,2026-01-08
1767830400.0,10884.72,10918.56,10850.05,10914.03,56611470.3,Non%20Life%20Insurance_index,1767830400.0,2026-01-08
1767830400.0,2350.61,2357.69,2342.38,2349.5,227881070.3,Others_index,1767830400.0,2026-01-08
1767830400.0,102.61,102.63,101.95,102.36,133625459.0,Investment_index,1767830400.0,2026-01-08
1767830400.0,2633.87,2640.5643,2626.8824,2640.54,4905513807.54,NEPSE_index,1767830400.0,2026-01-08
1767830400.0,180.64,181.2641,180.1603,181.26,4885313679.8,Float_index,1767830400.0,2026-01-08
1767830400.0,3800.13,3810.18,3749.09,3791.75,8818321.8,Trading_index,1767830400.0,2026-01-08
1767830400.0,20.63,20.65,20.55,20.59,3550966.74,Mutual%20Fund_index,1767830400.0,2026-01-08
1767830400.0,154.69,155.2357,154.3483,155.17,1604543785.6,Sen.%20Float_index,1767830400.0,2026-01-08
1767830400.0,454.69,455.9574,453.7123,455.93,1604543785.6,Sensitive_index,1767830400.0,2026-01-08
