open,high,low,close,volume,symbol,date
98.58,100.64,98.35,100.25,1044530000.0,Float_index,2018-04-19
88.22,90.09,88.01,89.69,834050000.0,Sen.%20Float_index,2018-04-19
1363.01,1391.74,1361.18,1388.31,1044530000.0,NEPSE_index,2018-04-19
683.65,690.47,683.07,686.49,8637550.0,Finance_index,2018-04-19
749.02,789.92,747.57,777.23,37991000.0,Others_index,2018-04-19
1664.32,1717.76,1645.66,1709.19,119275000.0,HydroPower_index,2018-04-19
6962.1,7082.67,6851.53,7013.33,233286000.0,Insurance_index,2018-04-19
288.85,294.9,288.53,294.03,834050000.0,Sensitive_index,2018-04-19
1611.14,1638.21,1601.42,1627.71,75578500.0,Development%20Bank_index,2018-04-19
1181.16,1209.2,1180.75,1205.67,412390000.0,Banking_index,2018-04-19
205.14,205.98,205.14,205.98,271130.0,Trading_index,2018-04-19
2078.36,2106.99,2037.36,2079.54,13422100.0,Hotels%20and%20Tourism_index,2018-04-19
1687.19,1708.54,1672.75,1701.45,140780000.0,Microfinance_index,2018-04-19
