open,high,low,close,volume,symbol,date
357.12,357.7183,355.0079,355.83,220980150.2,Sensitive_index,2023-05-03
1866.68,1868.346,1852.3543,1857.23,619980841.28,NEPSE_index,2023-05-03
9342.03,9342.03,9242.54,9282.35,28039362.6,Life%20Insurance_index,2023-05-03
13.46,13.53,13.43,13.48,2564227.18,Mutual%20Fund_index,2023-05-03
3310.41,3320.72,3284.28,3289.01,43479484.1,Microfinance_index,2023-05-03
3422.63,3441.47,3398.89,3414.62,27741478.2,Development%20Bank_index,2023-05-03
118.8,119.026,118.0504,118.41,219929502.2,Sen.%20Float_index,2023-05-03
8517.37,8521.67,8455.87,8502.78,36176882.0,Non%20Life%20Insurance_index,2023-05-03
1381.17,1386.41,1364.97,1366.65,25985154.3,Others_index,2023-05-03
62.52,62.59,62.11,62.44,27530282.3,Investment_index,2023-05-03
2038.01,2039.45,2016.45,2034.35,1797318.0,Trading_index,2023-05-03
130.71,130.8664,129.6553,129.99,610686098.4,Float_index,2023-05-03
2364.79,2364.79,2321.22,2334.89,184387970.3,HydroPower_index,2023-05-03
1560.0,1560.0,1542.24,1547.71,15755118.0,Finance_index,2023-05-03
3560.77,3570.43,3496.26,3508.17,28724263.1,Hotels%20and%20Tourism_index,2023-05-03
1226.39,1228.96,1219.74,1224.03,134572120.8,Banking_index,2023-05-03
