open,high,low,close,volume,symbol,date
559.27,559.27,559.27,559.27,,Others_index,2012-04-24
434.34,434.34,434.34,434.34,,Insurance_index,2012-04-24
263.08,263.08,263.08,263.08,,Finance_index,2012-04-24
,,,,,Sensitive_index,2012-04-24
593.13,593.13,593.13,593.13,,HydroPower_index,2012-04-24
257.13,257.13,257.13,257.13,,Development%20Bank_index,2012-04-24
194.84,194.84,194.84,194.84,,Trading_index,2012-04-24
371.34,371.34,371.34,371.34,,Banking_index,2012-04-24
388.35,388.35,388.35,388.35,,NEPSE_index,2012-04-24
436.94,436.94,436.94,436.94,,Hotels%20and%20Tourism_index,2012-04-24
