open,high,low,close,volume,symbol,date
8149.36,8149.36,8032.99,8047.69,123350000.0,Insurance_index,2017-11-16
216.47,216.64,213.18,214.95,427000.0,Trading_index,2017-11-16
96.34,96.39,95.15,95.22,351569000.0,Sen.%20Float_index,2017-11-16
1285.51,1285.51,1268.92,1270.7,154159000.0,Banking_index,2017-11-16
108.09,108.14,106.82,106.9,416516000.0,Float_index,2017-11-16
2167.09,2171.48,2139.66,2141.22,4578210.0,Hotels%20and%20Tourism_index,2017-11-16
760.34,763.28,755.68,755.68,17244500.0,Finance_index,2017-11-16
1504.79,1506.81,1488.52,1489.06,416516000.0,NEPSE_index,2017-11-16
1776.56,1776.56,1749.98,1749.98,20371500.0,Development%20Bank_index,2017-11-16
1896.1,1897.32,1860.02,1873.17,33103500.0,HydroPower_index,2017-11-16
1777.7,1777.7,1777.7,1777.7,45789700.0,Microfinance_index,2017-11-16
860.11,860.11,833.22,841.6,11205300.0,Others_index,2017-11-16
316.45,316.86,313.05,313.12,351569000.0,Sensitive_index,2017-11-16
