open,high,low,close,volume,symbol,date
4180.75,4219.44,4103.86,4158.26,20568042.7,Trading_index,2025-07-10
2709.09,2743.0915,2706.8947,2731.8,9681522519.13,NEPSE_index,2025-07-10
186.11,188.9316,185.8771,188.1,9504383742.3,Float_index,2025-07-10
19.59,19.79,19.53,19.76,60532924.53,Mutual%20Fund_index,2025-07-10
159.12,162.1783,158.7906,161.53,4938163902.9,Sen.%20Float_index,2025-07-10
12585.08,12733.28,12537.99,12584.47,282990800.4,Non%20Life%20Insurance_index,2025-07-10
2378.78,2378.78,2356.53,2368.59,338958378.8,Others_index,2025-07-10
13257.95,13392.05,13229.96,13276.77,311176531.7,Life%20Insurance_index,2025-07-10
3571.57,3593.04,3557.2,3563.94,3399794335.0,HydroPower_index,2025-07-10
6816.7,6865.66,6811.85,6826.68,116339536.9,Hotels%20and%20Tourism_index,2025-07-10
4875.94,4954.86,4869.92,4940.68,566277338.4,Microfinance_index,2025-07-10
2478.39,2511.16,2478.39,2488.8,198530467.1,Finance_index,2025-07-10
5584.13,5693.41,5575.79,5653.27,852690370.0,Development%20Bank_index,2025-07-10
1414.83,1462.14,1414.83,1454.21,2129031046.6,Banking_index,2025-07-10
112.34,113.72,112.15,113.13,1107394009.4,Investment_index,2025-07-10
464.72,473.6392,464.3366,472.02,4938163902.9,Sensitive_index,2025-07-10
