open,high,low,close,volume,symbol,date
481.88,481.88,481.88,481.88,,NEPSE_index,2013-05-06
167.94,167.94,167.94,167.94,,Trading_index,2013-05-06
473.84,473.84,473.84,473.84,,Banking_index,2013-05-06
987.29,987.29,987.29,987.29,,HydroPower_index,2013-05-06
649.21,649.21,649.21,649.21,,Hotels%20and%20Tourism_index,2013-05-06
628.57,628.57,628.57,628.57,,Others_index,2013-05-06
,,,,,Sensitive_index,2013-05-06
245.77,245.77,245.77,245.77,,Finance_index,2013-05-06
791.6,791.6,791.6,791.6,,Insurance_index,2013-05-06
243.27,243.27,243.27,243.27,,Development%20Bank_index,2013-05-06
