timestamp,open,high,low,close,volume,symbol,date_unix,date
1776384000.0,1477.43,1481.98,1458.79,1471.96,654289850.0,Banking_index,1776384000.0,2026-04-17
1776384000.0,6023.21,6038.57,5950.53,5998.07,333864414.0,Development%20Bank_index,1776384000.0,2026-04-17
1776384000.0,2455.85,2480.91,2425.72,2451.33,118452767.0,Finance_index,1776384000.0,2026-04-17
1776384000.0,4935.45,4941.01,4870.54,4925.53,222501938.0,Microfinance_index,1776384000.0,2026-04-17
1776384000.0,8183.46,8330.65,8155.41,8276.85,119581997.0,Hotels%20and%20Tourism_index,1776384000.0,2026-04-17
1776384000.0,4072.14,4094.65,4025.72,4094.65,4091286687.0,HydroPower_index,1776384000.0,2026-04-17
1776384000.0,12780.18,12796.82,12655.51,12773.56,134238774.0,Life%20Insurance_index,1776384000.0,2026-04-17
1776384000.0,11144.59,11156.92,11056.54,11086.7,56671350.0,Non%20Life%20Insurance_index,1776384000.0,2026-04-17
1776384000.0,2069.37,2092.82,2060.31,2086.23,211398587.0,Others_index,1776384000.0,2026-04-17
1776384000.0,107.15,107.15,105.58,106.25,353074703.0,Investment_index,1776384000.0,2026-04-17
1776384000.0,2835.22,2843.3,2808.12,2838.4,7460698098.0,NEPSE_index,1776384000.0,2026-04-17
1776384000.0,192.16,192.63,190.1,191.96,0.0,Float_index,1776384000.0,2026-04-17
1776384000.0,3841.67,3880.81,3783.81,3843.03,2616679.0,Trading_index,1776384000.0,2026-04-17
1776384000.0,22.03,22.03,21.9,22.01,0.0,Mutual%20Fund_index,1776384000.0,2026-04-17
1776384000.0,161.88,162.11,159.99,161.25,0.0,Sen.%20Float_index,1776384000.0,2026-04-17
1776384000.0,478.5,479.24,473.19,476.92,0.0,Sensitive_index,1776384000.0,2026-04-17
