open,high,low,close,volume,symbol,date
17719.22,17719.22,17217.44,17273.75,454576932.7,Life%20Insurance_index,2021-08-29
3743.13,3754.48,3684.27,3684.27,21402048.8,Trading_index,2021-08-29
3285.89,3342.14,3259.8,3290.78,2761601744.3,Finance_index,2021-08-29
5942.5,5960.24,5797.74,5812.44,1682981492.9,Microfinance_index,2021-08-29
3720.91,3735.06,3572.75,3593.61,4821274397.8,HydroPower_index,2021-08-29
193.62,194.3985,189.3131,189.81,10701292756.8,Sen.%20Float_index,2021-08-29
111.42,112.96,108.65,108.95,434503180.4,Investment_index,2021-08-29
3105.75,3116.8234,3038.78,3044.87,15648979742.93,NEPSE_index,2021-08-29
573.54,576.0759,561.7631,562.86,15707227499.1,Sensitive_index,2021-08-29
2026.21,2038.67,1991.38,1994.75,2173576265.0,Banking_index,2021-08-29
3553.44,3662.02,3516.48,3520.08,53755463.1,Hotels%20and%20Tourism_index,2021-08-29
2030.38,2030.38,1973.89,1973.89,176042522.0,Others_index,2021-08-29
217.36,218.2844,212.5483,213.03,15577316252.1,Float_index,2021-08-29
16.57,16.69,16.43,16.52,61495283.03,Mutual%20Fund_index,2021-08-29
14415.63,14480.44,14145.92,14168.57,546552444.0,Non%20Life%20Insurance_index,2021-08-29
6002.41,6106.49,5860.34,5906.96,1929368221.8,Development%20Bank_index,2021-08-29
