open,high,low,close,volume,symbol,date
2048.49,2054.45,1989.69,2016.63,36909500.0,HydroPower_index,2017-04-04
112.1,113.4,110.25,111.84,1346900000.0,Sen.%20Float_index,2017-04-04
124.24,125.59,122.21,123.97,1566310000.0,Float_index,2017-04-04
2113.29,2209.83,2101.37,2191.06,9031010.0,Hotels%20and%20Tourism_index,2017-04-04
1850.49,1861.83,1828.07,1846.96,211085000.0,Development%20Bank_index,2017-04-04
1660.52,1675.95,1635.22,1657.02,1566310000.0,NEPSE_index,2017-04-04
8655.25,8804.59,8412.34,8663.24,638141000.0,Insurance_index,2017-04-04
684.29,688.92,675.62,680.53,9234290.0,Others_index,2017-04-04
1557.14,1575.37,1530.52,1552.91,643935000.0,Banking_index,2017-04-04
360.98,364.52,355.34,359.97,1346900000.0,Sensitive_index,2017-04-04
732.69,745.42,730.35,735.07,17975500.0,Finance_index,2017-04-04
