open,high,low,close,volume,symbol,date
585.11,585.11,585.11,585.11,,Others_index,2012-05-21
273.92,273.92,273.92,273.92,,Finance_index,2012-05-21
672.98,672.98,672.98,672.98,,HydroPower_index,2012-05-21
397.33,397.33,397.33,397.33,,Banking_index,2012-05-21
,,,,,Sensitive_index,2012-05-21
275.22,275.22,275.22,275.22,,Development%20Bank_index,2012-05-21
506.95,506.95,506.95,506.95,,Insurance_index,2012-05-21
189.18,189.18,189.18,189.18,,Trading_index,2012-05-21
414.15,414.15,414.15,414.15,,NEPSE_index,2012-05-21
442.52,442.52,442.52,442.52,,Hotels%20and%20Tourism_index,2012-05-21
