open,high,low,close,volume,symbol,date
246.08,246.08,246.08,246.08,,Trading_index,2011-09-25
564.67,564.67,564.67,564.67,,HydroPower_index,2011-09-25
403.67,403.67,403.67,403.67,,Insurance_index,2011-09-25
487.61,487.61,487.61,487.61,,Others_index,2011-09-25
277.42,277.42,277.42,277.42,,Finance_index,2011-09-25
382.6,382.6,382.6,382.6,,Hotels%20and%20Tourism_index,2011-09-25
288.34,288.34,288.34,288.34,,Banking_index,2011-09-25
331.58,331.58,331.58,331.58,,NEPSE_index,2011-09-25
,,,,,Sensitive_index,2011-09-25
282.0,282.0,282.0,282.0,,Development%20Bank_index,2011-09-25
