timestamp,open,high,low,close,volume,symbol,date_unix,date
1781222400.0,1440.7,1443.29,1436.95,1439.97,204558838.0,Banking_index,1781222400.0,2026-06-12
1781222400.0,5849.72,5849.72,5784.7,5818.32,188005069.0,Development%20Bank_index,1781222400.0,2026-06-12
1781222400.0,2458.53,2519.75,2458.52,2487.05,385463783.0,Finance_index,1781222400.0,2026-06-12
1781222400.0,4762.4,4762.4,4725.24,4737.89,119330599.0,Microfinance_index,1781222400.0,2026-06-12
1781222400.0,7891.66,7891.66,7736.8,7759.12,339445736.0,Hotels%20and%20Tourism_index,1781222400.0,2026-06-12
1781222400.0,3831.97,3835.66,3802.28,3813.7,1677586982.0,HydroPower_index,1781222400.0,2026-06-12
1781222400.0,12459.76,12489.28,12404.03,12443.41,70371755.0,Life%20Insurance_index,1781222400.0,2026-06-12
1781222400.0,11244.65,11380.13,11244.64,11352.87,98134810.0,Non%20Life%20Insurance_index,1781222400.0,2026-06-12
1781222400.0,2036.81,2054.32,2026.43,2043.28,150734502.0,Others_index,1781222400.0,2026-06-12
1781222400.0,100.6,101.04,100.21,100.57,116710197.0,Investment_index,1781222400.0,2026-06-12
1781222400.0,2731.54,2733.19,2717.73,2724.03,4341094764.0,NEPSE_index,1781222400.0,2026-06-12
1781222400.0,186.34,186.49,185.48,185.89,0.0,Float_index,1781222400.0,2026-06-12
1781222400.0,3403.81,3427.31,3350.95,3416.48,3023305.0,Trading_index,1781222400.0,2026-06-12
1781222400.0,21.83,21.9,21.75,21.87,0.0,Mutual%20Fund_index,1781222400.0,2026-06-12
1781222400.0,158.3,158.57,157.65,158.0,0.0,Sen.%20Float_index,1781222400.0,2026-06-12
1781222400.0,467.63,468.41,465.91,467.09,0.0,Sensitive_index,1781222400.0,2026-06-12
