open,high,low,close,volume,symbol,date
585.12,585.12,585.12,585.12,,Development%20Bank_index,2010-01-17
,,,,,Sensitive_index,2010-01-17
366.49,366.49,366.49,366.49,,Hotels%20and%20Tourism_index,2010-01-17
526.51,526.51,526.51,526.51,,Finance_index,2010-01-17
528.9,528.9,528.9,528.9,,NEPSE_index,2010-01-17
587.46,587.46,587.46,587.46,,Others_index,2010-01-17
260.78,260.78,260.78,260.78,,Trading_index,2010-01-17
503.72,503.72,503.72,503.72,,Banking_index,2010-01-17
789.5,789.5,789.5,789.5,,HydroPower_index,2010-01-17
569.23,569.23,569.23,569.23,,Insurance_index,2010-01-17
