open,high,low,close,volume,symbol,date
2079.48,2091.53,2046.45,2079.7,476965318.8,Others_index,2024-09-05
5516.58,5605.75,5427.65,5538.25,791210957.2,Development%20Bank_index,2024-09-05
2740.21,2758.9265,2686.6248,2727.36,9650238528.81,NEPSE_index,2024-09-05
189.1,190.3426,185.2529,188.1,9517121484.0,Float_index,2024-09-05
3374.83,3387.57,3296.41,3338.17,2520543601.6,HydroPower_index,2024-09-05
160.62,162.1746,157.2411,159.81,2600368168.8,Sen.%20Float_index,2024-09-05
7003.99,7050.64,6812.79,6995.6,191627797.2,Hotels%20and%20Tourism_index,2024-09-05
22.04,22.07,21.81,21.9,18642276.61,Mutual%20Fund_index,2024-09-05
13716.12,13778.46,13436.91,13596.61,499966350.3,Life%20Insurance_index,2024-09-05
111.52,111.74,108.68,109.91,760207779.3,Investment_index,2024-09-05
3460.72,3512.02,3376.52,3443.86,1350425699.2,Finance_index,2024-09-05
1537.11,1542.16,1503.46,1523.94,885859075.7,Banking_index,2024-09-05
5114.79,5292.6,5063.04,5212.4,1108148698.1,Microfinance_index,2024-09-05
3753.06,3795.43,3687.41,3759.43,23347780.4,Trading_index,2024-09-05
13836.52,13899.57,13556.62,13768.42,699261885.4,Non%20Life%20Insurance_index,2024-09-05
488.86,492.235,479.2762,486.36,4010167366.6,Sensitive_index,2024-09-05
