open,high,low,close,volume,symbol,date
744.24,744.24,744.24,744.24,34940800.0,Finance_index,2016-06-19
1987.66,1987.66,1987.66,1987.66,9803440.0,Hotels%20and%20Tourism_index,2016-06-19
2528.83,2528.83,2528.83,2528.83,111677000.0,HydroPower_index,2016-06-19
1637.51,1637.51,1637.51,1637.51,269929000.0,Development%20Bank_index,2016-06-19
99.84,99.84,99.84,99.84,1197830000.0,Sen.%20Float_index,2016-06-19
1622.27,1622.27,1622.27,1622.27,1463940000.0,NEPSE_index,2016-06-19
349.99,349.99,349.99,349.99,1197830000.0,Sensitive_index,2016-06-19
9190.86,9190.86,9190.86,9190.86,730042000.0,Insurance_index,2016-06-19
1454.73,1454.73,1454.73,1454.73,300055000.0,Banking_index,2016-06-19
117.52,117.52,117.52,117.52,1463940000.0,Float_index,2016-06-19
793.0,793.0,793.0,793.0,6754360.0,Others_index,2016-06-19
