open,high,low,close,volume,symbol,date
367.99,367.99,367.99,367.99,,Hotels%20and%20Tourism_index,2009-07-19
748.53,748.53,748.53,748.53,,Development%20Bank_index,2009-07-19
734.34,734.34,734.34,734.34,,NEPSE_index,2009-07-19
657.55,657.55,657.55,657.55,,Insurance_index,2009-07-19
1018.61,1018.61,1018.61,1018.61,,HydroPower_index,2009-07-19
295.83,295.83,295.83,295.83,,Trading_index,2009-07-19
696.43,696.43,696.43,696.43,,Finance_index,2009-07-19
,,,,,Sensitive_index,2009-07-19
771.62,771.62,771.62,771.62,,Banking_index,2009-07-19
699.05,699.05,699.05,699.05,,Others_index,2009-07-19
