timestamp,open,high,low,close,volume,symbol,date_unix,date
1781740800.0,1409.82,1440.06,1407.23,1432.63,340006644.0,Banking_index,1781740800.0,2026-06-18
1781740800.0,5749.42,5772.57,5722.63,5730.13,101932184.0,Development%20Bank_index,1781740800.0,2026-06-18
1781740800.0,2434.62,2459.98,2428.12,2448.83,163763699.0,Finance_index,1781740800.0,2026-06-18
1781740800.0,4717.38,4730.62,4704.93,4729.99,86711971.0,Microfinance_index,1781740800.0,2026-06-18
1781740800.0,7606.07,7707.16,7592.8,7630.65,124631175.0,Hotels%20and%20Tourism_index,1781740800.0,2026-06-18
1781740800.0,3818.76,3818.76,3774.08,3790.76,1652809104.0,HydroPower_index,1781740800.0,2026-06-18
1781740800.0,12393.51,12393.51,12308.83,12359.72,70159678.0,Life%20Insurance_index,1781740800.0,2026-06-18
1781740800.0,11182.6,11220.56,11035.11,11106.7,68404886.0,Non%20Life%20Insurance_index,1781740800.0,2026-06-18
1781740800.0,2004.16,2009.35,1984.99,1985.77,96356662.0,Others_index,1781740800.0,2026-06-18
1781740800.0,100.89,100.89,99.8,99.85,261565165.0,Investment_index,1781740800.0,2026-06-18
1781740800.0,2698.34,2709.76,2692.82,2700.47,3414823798.0,NEPSE_index,1781740800.0,2026-06-18
1781740800.0,184.48,185.19,183.95,184.55,0.0,Float_index,1781740800.0,2026-06-18
1781740800.0,3357.97,3377.47,3309.61,3368.59,2293787.0,Trading_index,1781740800.0,2026-06-18
1781740800.0,21.9,21.92,21.73,21.88,0.0,Mutual%20Fund_index,1781740800.0,2026-06-18
1781740800.0,156.46,157.65,155.77,156.9,0.0,Sen.%20Float_index,1781740800.0,2026-06-18
1781740800.0,461.37,465.68,460.12,463.66,0.0,Sensitive_index,1781740800.0,2026-06-18
