open,high,low,close,volume,symbol,date
659.54,659.54,659.54,659.54,,NEPSE_index,2009-04-07
872.64,872.64,872.64,872.64,,Development%20Bank_index,2009-04-07
,,,,,Sensitive_index,2009-04-07
359.49,359.49,359.49,359.49,,Hotels%20and%20Tourism_index,2009-04-07
656.09,656.09,656.09,656.09,,Banking_index,2009-04-07
214.08,214.08,214.08,214.08,,Trading_index,2009-04-07
767.88,767.88,767.88,767.88,,Finance_index,2009-04-07
666.04,666.04,666.04,666.04,,Insurance_index,2009-04-07
876.66,876.66,876.66,876.66,,HydroPower_index,2009-04-07
616.83,616.83,616.83,616.83,,Others_index,2009-04-07
