open,high,low,close,volume,symbol,date
1173.6129,1175.0584,1165.3964,1170.67,19528100.0,HydroPower_index,2019-08-05
1610.3292,1617.3823,1607.3975,1609.76,142435000.0,Development%20Bank_index,2019-08-05
1260.3029,1261.6373,1253.5069,1255.09,433462000.0,NEPSE_index,2019-08-05
5045.44,5073.06,5043.14,5052.46,33864100.0,Non%20Life%20Insurance_index,2019-08-05
10.0792,10.0996,9.9969,10.09,2558100.0,Mutual%20Fund_index,2019-08-05
716.3505,717.2218,712.0277,713.97,6055010.0,Others_index,2019-08-05
5873.86,5885.75,5846.43,5849.41,23041400.0,Life%20Insurance_index,2019-08-05
271.7934,272.2717,270.6288,271.01,428523000.0,Sensitive_index,2019-08-05
2060.823,2060.823,2047.2579,2058.09,1887340.0,Hotels%20and%20Tourism_index,2019-08-05
632.2308,635.259,627.9103,628.46,19911900.0,Finance_index,2019-08-05
1570.8,1581.76,1540.3,1542.85,132336000.0,Microfinance_index,2019-08-05
86.3689,86.5271,86.0273,86.14,359575000.0,Sen.%20Float_index,2019-08-05
92.7689,92.8486,92.2611,92.36,433462000.0,Float_index,2019-08-05
1133.3309,1134.8382,1128.0137,1129.97,183203000.0,Banking_index,2019-08-05
