open,high,low,close,volume,symbol,date
798.54,798.54,798.54,798.54,,Banking_index,2014-06-10
192.58,192.58,192.58,192.58,,Sensitive_index,2014-06-10
3516.56,3516.56,3516.56,3516.56,,Insurance_index,2014-06-10
2666.99,2666.99,2666.99,2666.99,,HydroPower_index,2014-06-10
769.51,769.51,769.51,769.51,,Others_index,2014-06-10
895.02,895.02,895.02,895.02,,NEPSE_index,2014-06-10
51.71,51.71,51.71,51.71,,Sen.%20Float_index,2014-06-10
181.81,181.81,181.81,181.81,,Trading_index,2014-06-10
443.82,443.82,443.82,443.82,,Finance_index,2014-06-10
1859.14,1859.14,1859.14,1859.14,,Hotels%20and%20Tourism_index,2014-06-10
62.06,62.06,62.06,62.06,,Float_index,2014-06-10
571.71,571.71,571.71,571.71,,Development%20Bank_index,2014-06-10
