open,high,low,close,volume,symbol,date
2244.96,2325.57,2244.96,2303.66,4617670.0,Hotels%20and%20Tourism_index,2017-07-18
8447.12,8863.75,8431.39,8863.75,385903000.0,Insurance_index,2017-07-18
1974.5,2001.6,1973.1,1999.7,284751000.0,Development%20Bank_index,2017-07-18
1443.05,1470.3,1442.98,1470.3,331780000.0,Banking_index,2017-07-18
746.02,752.49,746.02,751.73,14713800.0,Finance_index,2017-07-18
117.94,120.48,117.93,120.48,1102710000.0,Float_index,2017-07-18
697.02,699.33,691.52,695.86,30457500.0,Others_index,2017-07-18
1604.15,1638.41,1603.76,1638.41,1102710000.0,NEPSE_index,2017-07-18
105.78,108.01,105.75,108.01,865431000.0,Sen.%20Float_index,2017-07-18
1921.26,1957.27,1911.29,1957.27,49157200.0,HydroPower_index,2017-07-18
340.77,347.63,340.64,347.63,865431000.0,Sensitive_index,2017-07-18
