open,high,low,close,volume,symbol,date
231.37,231.37,231.37,231.37,,Sensitive_index,2014-07-22
1077.65,1077.65,1077.65,1077.65,,NEPSE_index,2014-07-22
188.42,188.42,188.42,188.42,,Trading_index,2014-07-22
760.29,760.29,760.29,760.29,,Development%20Bank_index,2014-07-22
544.43,544.43,544.43,544.43,,Finance_index,2014-07-22
747.2,747.2,747.2,747.2,,Others_index,2014-07-22
76.38,76.38,76.38,76.38,,Float_index,2014-07-22
991.57,991.57,991.57,991.57,,Banking_index,2014-07-22
4476.59,4476.59,4476.59,4476.59,,Insurance_index,2014-07-22
63.53,63.53,63.53,63.53,,Sen.%20Float_index,2014-07-22
3063.51,3063.51,3063.51,3063.51,,HydroPower_index,2014-07-22
1987.03,1987.03,1987.03,1987.03,,Hotels%20and%20Tourism_index,2014-07-22
