open,high,low,close,volume,symbol,date
519.33,519.33,519.33,519.33,,Others_index,2010-09-12
413.46,413.46,413.46,413.46,,NEPSE_index,2010-09-12
282.08,282.08,282.08,282.08,,Trading_index,2010-09-12
377.55,377.55,377.55,377.55,,Banking_index,2010-09-12
397.6,397.6,397.6,397.6,,Development%20Bank_index,2010-09-12
,,,,,Sensitive_index,2010-09-12
687.88,687.88,687.88,687.88,,HydroPower_index,2010-09-12
376.31,376.31,376.31,376.31,,Finance_index,2010-09-12
394.78,394.78,394.78,394.78,,Hotels%20and%20Tourism_index,2010-09-12
481.58,481.58,481.58,481.58,,Insurance_index,2010-09-12
