open,high,low,close,volume,symbol,date
1477.6,1483.91,1456.95,1458.91,206609000.0,Banking_index,2017-05-21
108.18,108.47,106.75,106.85,472209000.0,Sen.%20Float_index,2017-05-21
1643.87,1648.35,1625.49,1627.24,641157000.0,NEPSE_index,2017-05-21
8904.34,8934.36,8775.01,8782.46,269144000.0,Insurance_index,2017-05-21
774.23,774.51,762.75,767.69,14091000.0,Finance_index,2017-05-21
1975.86,1979.44,1959.06,1960.75,104725000.0,Development%20Bank_index,2017-05-21
121.43,121.75,119.97,120.09,641157000.0,Float_index,2017-05-21
686.32,688.05,681.4,688.05,8745080.0,Others_index,2017-05-21
349.94,350.9,345.5,345.86,472209000.0,Sensitive_index,2017-05-21
2296.56,2327.24,2240.31,2246.3,4250330.0,Hotels%20and%20Tourism_index,2017-05-21
2091.6,2091.6,2054.89,2069.37,33031100.0,HydroPower_index,2017-05-21
