open,high,low,close,volume,symbol,date
4293.21,4548.57,4214.9,4456.71,31214491.9,Trading_index,2025-04-01
2462.37,2473.76,2412.99,2428.45,962723964.4,Others_index,2025-04-01
4916.8,4921.41,4826.77,4856.45,280364694.8,Microfinance_index,2025-04-01
6510.79,6512.47,6382.13,6397.25,48456037.0,Hotels%20and%20Tourism_index,2025-04-01
450.22,451.1387,444.4833,446.69,1684584844.7,Sensitive_index,2025-04-01
12350.52,12400.44,12213.48,12303.07,133326461.2,Non%20Life%20Insurance_index,2025-04-01
151.0,151.3629,149.0406,149.92,1684584844.7,Sen.%20Float_index,2025-04-01
3523.02,3536.82,3461.6,3488.67,1755672434.9,HydroPower_index,2025-04-01
13532.11,13604.02,13424.36,13476.38,450946939.8,Life%20Insurance_index,2025-04-01
19.13,19.15,19.02,19.12,8659533.74,Mutual%20Fund_index,2025-04-01
2691.6,2696.5028,2654.5736,2676.17,5796692628.14,NEPSE_index,2025-04-01
108.87,109.62,107.34,108.78,977448972.4,Investment_index,2025-04-01
1367.48,1372.09,1352.17,1357.32,290909716.4,Banking_index,2025-04-01
2610.92,2630.17,2543.09,2557.77,169795230.7,Finance_index,2025-04-01
5541.1,5570.07,5483.95,5493.41,472081434.9,Development%20Bank_index,2025-04-01
181.54,182.099,179.1197,180.16,5744030785.5,Float_index,2025-04-01
