open,high,low,close,volume,symbol,date
7265.63,7306.55,7113.46,7201.88,229613000.0,Insurance_index,2018-04-24
91.15,91.37,89.83,90.12,528204000.0,Sen.%20Float_index,2018-04-24
102.04,102.27,100.53,100.91,688872000.0,Float_index,2018-04-24
2057.48,2082.66,2011.52,2054.13,12197000.0,Hotels%20and%20Tourism_index,2018-04-24
771.57,783.19,766.2,766.2,7903390.0,Others_index,2018-04-24
202.86,202.86,202.86,202.86,17730.0,Trading_index,2018-04-24
1771.0,1778.15,1731.94,1760.39,133471000.0,Microfinance_index,2018-04-24
1219.82,1223.24,1202.2,1203.97,211568000.0,Banking_index,2018-04-24
1657.83,1657.83,1623.63,1630.04,32044300.0,Development%20Bank_index,2018-04-24
700.59,700.59,689.51,690.12,8006650.0,Finance_index,2018-04-24
1744.34,1748.84,1707.21,1731.24,53613800.0,HydroPower_index,2018-04-24
1410.85,1413.99,1391.19,1394.86,688872000.0,NEPSE_index,2018-04-24
298.04,298.76,294.11,294.62,528204000.0,Sensitive_index,2018-04-24
