open,high,low,close,volume,symbol,date
,,,,,Sensitive_index,2012-12-23
1047.66,1047.66,1047.66,1047.66,,HydroPower_index,2012-12-23
264.23,264.23,264.23,264.23,,Development%20Bank_index,2012-12-23
519.44,519.44,519.44,519.44,,NEPSE_index,2012-12-23
593.01,593.01,593.01,593.01,,Hotels%20and%20Tourism_index,2012-12-23
769.52,769.52,769.52,769.52,,Others_index,2012-12-23
173.28,173.28,173.28,173.28,,Trading_index,2012-12-23
255.97,255.97,255.97,255.97,,Finance_index,2012-12-23
503.73,503.73,503.73,503.73,,Banking_index,2012-12-23
739.2,739.2,739.2,739.2,,Insurance_index,2012-12-23
