timestamp,open,high,low,close,volume,symbol,date_unix,date
1762214400.0,1370.44,1374.04,1359.55,1362.0,343059802.6,Banking_index,1762214400.0,2025-11-04
1762214400.0,5536.38,5556.49,5458.78,5469.34,203604143.7,Development%20Bank_index,1762214400.0,2025-11-04
1762214400.0,2361.9,2381.07,2300.14,2304.05,111156558.6,Finance_index,1762214400.0,2025-11-04
1762214400.0,4941.21,4955.87,4867.2,4901.03,378990621.3,Microfinance_index,1762214400.0,2025-11-04
1762214400.0,6379.44,6462.36,6284.38,6298.69,198106233.3,Hotels%20and%20Tourism_index,1762214400.0,2025-11-04
1762214400.0,3378.02,3390.52,3326.61,3333.77,2256119733.6,HydroPower_index,1762214400.0,2025-11-04
1762214400.0,13191.22,13234.27,12966.82,13000.07,230565498.3,Life%20Insurance_index,1762214400.0,2025-11-04
1762214400.0,11031.95,11070.26,10822.85,10901.89,133533253.7,Non%20Life%20Insurance_index,1762214400.0,2025-11-04
1762214400.0,2413.08,2413.08,2354.23,2363.28,420870830.1,Others_index,1762214400.0,2025-11-04
1762214400.0,105.41,106.11,104.0,104.48,482266842.5,Investment_index,1762214400.0,2025-11-04
1762214400.0,2623.76,2627.5693,2587.2878,2595.24,5148878047.28,NEPSE_index,1762214400.0,2025-11-04
1762214400.0,179.91,180.2614,177.4852,177.96,5079078558.8,Float_index,1762214400.0,2025-11-04
1762214400.0,3830.1,3838.17,3762.24,3825.81,11540912.0,Trading_index,1762214400.0,2025-11-04
1762214400.0,20.3,20.3,20.18,20.24,3454703.88,Mutual%20Fund_index,1762214400.0,2025-11-04
1762214400.0,155.06,155.5436,153.233,153.68,2337788629.3,Sen.%20Float_index,1762214400.0,2025-11-04
1762214400.0,456.59,457.7846,451.1649,452.46,2337788629.3,Sensitive_index,1762214400.0,2025-11-04
