open,high,low,close,volume,symbol,date
347.93,352.08,347.53,349.76,443471000.0,Sensitive_index,2017-05-08
1960.02,1990.3,1949.52,1973.43,47218400.0,HydroPower_index,2017-05-08
120.67,122.16,120.49,121.34,560332000.0,Float_index,2017-05-08
759.45,767.83,759.34,764.84,5448010.0,Finance_index,2017-05-08
1628.98,1647.21,1627.02,1637.3,560332000.0,NEPSE_index,2017-05-08
1482.23,1500.78,1480.07,1489.94,270102000.0,Banking_index,2017-05-08
677.35,679.38,675.62,677.06,4488540.0,Others_index,2017-05-08
107.84,109.24,107.68,108.46,443471000.0,Sen.%20Float_index,2017-05-08
1940.22,1964.76,1938.72,1951.92,88944200.0,Development%20Bank_index,2017-05-08
8774.06,8898.05,8736.48,8810.69,129642000.0,Insurance_index,2017-05-08
2176.33,2229.26,2154.75,2229.26,14489700.0,Hotels%20and%20Tourism_index,2017-05-08
